method,dataset,M,nbits,bits_per_vector,train_size,nq,nb,nb_sample,dim,n_centroids,n_exports,train_time_s,encoding_time_s,distance_table_time_s,cdist_time_s,adc_time_s_mean,adc_time_s_std,per_pair_adc_time_ns_mean,per_pair_adc_time_ns_std,rel_error_count,rel_error_mean,rel_error_mean_std_across_exports,rel_error_std,rel_error_min,rel_error_max
PQ,deep,24,12,288,1000000,1000,1000000.0,10000,96,4096,1,266.619768,179.895242,0.694818,2.089274,1.5116261914372444,0.0,151.16261914372444,0.0,10000000,0.0227927037421988,0.0,0.0172821637980864,0.0,0.4587735533714294
PQ,deep,48,6,288,1000000,1000,1000000.0,10000,96,64,1,701.668732,5.928154,0.059511,1.955633,1.4235149547457695,0.0,142.35149547457695,0.0,10000000,0.025612163953035,0.0,0.0196285381897991,0.0,1.6174156665802002
PQ,deep,32,10,320,1000000,1000,1000000.0,10000,96,1024,1,514.228897,46.422769,0.272231,2.008162,1.5038002282381058,0.0,150.38002282381058,0.0,10000000,0.0188604001227732,0.0,0.0145183973535073,0.0,0.5546552538871765
PQ,deep,32,12,384,1000000,1000,1000000.0,10000,96,4096,1,301.076273,156.983912,0.449095,0.905551,2.4834292232990265,0.0,248.34292232990265,0.0,10000000,0.0122926628646679,0.0,0.0096134202158848,0.0,0.2865599691867828
PQ,deep,48,8,384,1000000,1000,1000000.0,10000,96,256,1,679.098806,13.416687,0.063614,1.640424,0.2187668904662132,0.0,21.876689046621323,0.0,10000000,0.0137667137418316,0.0,0.0109150511808773,0.0,0.3242526650428772
PQ,deep,96,4,384,1000000,1000,1000000.0,10000,96,16,1,1001.242012,2.291738,0.023458,1.17478,2.3026856184005737,0.0,230.26856184005737,0.0,10000000,0.0182390823812607,0.0,0.0146367808686816,0.0,1.200286865234375
PQ,deep,48,10,480,1000000,1000,1000000.0,10000,96,1024,1,626.976589,39.776439,0.293833,1.224084,2.085460476577282,0.0,208.5460476577282,0.0,10000000,0.0075776478843934,0.0,0.006204764869322,0.0,0.12049400806427
PQ,deep,48,12,576,1000000,1000,1000000.0,10000,96,4096,1,467.276036,100.4555,0.538191,0.87038,2.995760686695576,0.0,299.5760686695576,0.0,10000000,0.004190826172756,0.0,0.003678154764521,0.0,0.0921123772859573
PQ,deep,96,6,576,1000000,1000,1000000.0,10000,96,64,1,932.104644,4.421092,0.042141,1.529648,2.7241902723908424,0.0,272.41902723908424,0.0,10000000,0.0075629851172014,0.0,0.0067167670826433,0.0,0.1543169617652893
PQ,deep,96,8,768,1000000,1000,1000000.0,10000,96,256,1,890.922538,10.934884,0.098825,0.863511,0.509305477142334,0.0,50.9305477142334,0.0,10000000,0.0032243807942733,0.0,0.0033525092095063,0.0,0.1032773181796073
PQ,deep,96,10,960,1000000,1000,1000000.0,10000,96,1024,1,836.919505,33.070643,0.267077,0.782677,4.062489837408066,0.0,406.2489837408066,0.0,10000000,0.0012908525277672,0.0,0.0018125658009575,0.0,0.0854802280664444
PQ,deep,96,12,1152,1000000,1000,1000000.0,10000,96,4096,1,658.704065,124.135687,0.782593,0.802761,8.401261985301971,0.0,840.1261985301971,0.0,10000000,0.0004373305260541,0.0,0.001022287348709,0.0,0.0672537684440612
